Date,TIME,DateTime,OWD
03/09/2016,14:15:26,2016/09/03 14:15:26,4.52221658
03/09/2016,14:29:50,2016/09/03 14:29:50,4.527973797
03/09/2016,14:44:14,2016/09/03 14:44:14,4.51915757
03/09/2016,14:58:38,2016/09/03 14:58:38,4.513987281
03/09/2016,15:13:02,2016/09/03 15:13:02,4.522959916
03/09/2016,15:27:26,2016/09/03 15:27:26,4.532710428
03/09/2016,15:41:50,2016/09/03 15:41:50,4.539366041
03/09/2016,15:56:14,2016/09/03 15:56:14,4.544151539
03/09/2016,16:10:38,2016/09/03 16:10:38,4.540004295
03/09/2016,16:25:02,2016/09/03 16:25:02,4.548917352
03/09/2016,16:39:26,2016/09/03 16:39:26,4.552784033
03/09/2016,16:53:50,2016/09/03 16:53:50,4.561658886
03/09/2016,17:08:14,2016/09/03 17:08:14,4.550034541
03/09/2016,17:22:38,2016/09/03 17:22:38,4.558213691
03/09/2016,17:37:02,2016/09/03 17:37:02,4.544359787
03/09/2016,17:51:26,2016/09/03 17:51:26,4.551216764
03/09/2016,18:05:50,2016/09/03 18:05:50,4.558568155
03/09/2016,18:20:14,2016/09/03 18:20:14,4.552708655
03/09/2016,18:34:38,2016/09/03 18:34:38,4.552479995
03/09/2016,18:49:02,2016/09/03 18:49:02,4.557785146
03/09/2016,19:03:26,2016/09/03 19:03:26,4.555690658
03/09/2016,19:17:50,2016/09/03 19:17:50,4.564767665
03/09/2016,19:32:14,2016/09/03 19:32:14,4.570328868
03/09/2016,19:46:38,2016/09/03 19:46:38,4.571324309
03/09/2016,20:01:02,2016/09/03 20:01:02,4.574351123
03/09/2016,20:15:26,2016/09/03 20:15:26,4.581641592
03/09/2016,20:29:50,2016/09/03 20:29:50,4.577247697
03/09/2016,20:44:14,2016/09/03 20:44:14,4.58011848
03/09/2016,20:58:38,2016/09/03 20:58:38,4.573342152
03/09/2016,21:13:02,2016/09/03 21:13:02,4.566186086
03/09/2016,21:27:26,2016/09/03 21:27:26,4.563429894
03/09/2016,21:41:50,2016/09/03 21:41:50,4.564045878
03/09/2016,21:56:14,2016/09/03 21:56:14,4.562094179
03/09/2016,22:10:38,2016/09/03 22:10:38,4.565636965
03/09/2016,22:25:02,2016/09/03 22:25:02,4.570888118
03/09/2016,22:39:26,2016/09/03 22:39:26,4.575027367
03/09/2016,22:53:50,2016/09/03 22:53:50,4.581403273
03/09/2016,23:08:14,2016/09/03 23:08:14,4.591035627
03/09/2016,23:22:38,2016/09/03 23:22:38,4.592588336
03/10/2016,23:37:02,2016/10/03 23:37:02,4.600535628
03/10/2016,23:51:26,2016/10/03 23:51:26,4.607459921
03/10/2016,00:05:50,2016/10/03 00:05:50,4.590243647
03/10/2016,00:20:14,2016/10/03 00:20:14,4.599026819
03/10/2016,00:34:38,2016/10/03 00:34:38,4.559790373
03/10/2016,00:49:02,2016/10/03 00:49:02,4.563949446
03/10/2016,01:03:26,2016/10/03 01:03:26,4.573309257
03/10/2016,01:17:50,2016/10/03 01:17:50,4.58330014
03/10/2016,01:32:14,2016/10/03 01:32:14,4.576474714
03/10/2016,01:46:38,2016/10/03 01:46:38,4.575885692
03/10/2016,02:01:02,2016/10/03 02:01:02,4.582283675
03/10/2016,02:15:26,2016/10/03 02:15:26,4.568091647
03/10/2016,02:29:50,2016/10/03 02:29:50,4.574303681
03/10/2016,02:44:14,2016/10/03 02:44:14,4.584303321
03/10/2016,02:58:38,2016/10/03 02:58:38,4.582728499
03/10/2016,03:13:02,2016/10/03 03:13:02,4.591675464
03/10/2016,03:27:26,2016/10/03 03:27:26,4.587590791
03/10/2016,03:41:50,2016/10/03 03:41:50,4.593646229
03/10/2016,03:56:14,2016/10/03 03:56:14,4.572743437
03/10/2016,04:10:38,2016/10/03 04:10:38,4.562381261
03/10/2016,04:25:02,2016/10/03 04:25:02,4.56038002
03/10/2016,04:39:26,2016/10/03 04:39:26,4.56728473
03/10/2016,04:53:50,2016/10/03 04:53:50,4.574669411
03/10/2016,05:08:14,2016/10/03 05:08:14,4.583438573
03/10/2016,05:22:38,2016/10/03 05:22:38,4.581476518
03/10/2016,05:37:02,2016/10/03 05:37:02,4.588108561
03/10/2016,05:51:26,2016/10/03 05:51:26,4.55434642
03/10/2016,06:05:50,2016/10/03 06:05:50,4.544841353
03/10/2016,06:20:14,2016/10/03 06:20:14,4.546983386
03/10/2016,06:34:38,2016/10/03 06:34:38,4.554750948
03/10/2016,06:49:02,2016/10/03 06:49:02,4.558064918
03/10/2016,07:03:26,2016/10/03 07:03:26,4.557113387
03/10/2016,07:17:50,2016/10/03 07:17:50,4.564352913
03/10/2016,07:32:14,2016/10/03 07:32:14,4.5302685
03/10/2016,07:46:38,2016/10/03 07:46:38,4.502994196
03/10/2016,08:01:02,2016/10/03 08:01:02,4.497766047
03/10/2016,08:15:26,2016/10/03 08:15:26,4.505350591
03/10/2016,08:29:50,2016/10/03 08:29:50,4.512357887
03/10/2016,08:44:14,2016/10/03 08:44:14,4.515424522
03/10/2016,08:58:38,2016/10/03 08:58:38,4.524047167
03/10/2016,09:13:02,2016/10/03 09:13:02,4.522046194
03/10/2016,09:27:26,2016/10/03 09:27:26,4.512450671
03/10/2016,09:41:50,2016/10/03 09:41:50,4.52229459
03/10/2016,09:56:14,2016/10/03 09:56:14,4.502806704
03/10/2016,10:10:38,2016/10/03 10:10:38,4.51048027
03/10/2016,10:25:02,2016/10/03 10:25:02,4.514139273
03/10/2016,10:39:26,2016/10/03 10:39:26,4.518562089
03/10/2016,10:53:50,2016/10/03 10:53:50,4.523918207
03/10/2016,11:08:14,2016/10/03 11:08:14,4.533233018
03/10/2016,11:22:38,2016/10/03 11:22:38,4.542380352
03/10/2016,11:37:02,2016/10/03 11:37:02,4.521495373
03/10/2016,11:51:26,2016/10/03 11:51:26,4.530112448
03/10/2016,12:05:50,2016/10/03 12:05:50,4.530935321
03/10/2016,12:20:14,2016/10/03 12:20:14,4.535529782
03/10/2016,12:34:38,2016/10/03 12:34:38,4.54317314
03/10/2016,12:49:02,2016/10/03 12:49:02,4.54993654
03/10/2016,13:03:26,2016/10/03 13:03:26,4.559453636
03/10/2016,13:17:50,2016/10/03 13:17:50,4.569379034
03/10/2016,13:32:14,2016/10/03 13:32:14,4.574592158
03/10/2016,13:46:38,2016/10/03 13:46:38,4.571766419
03/10/2016,14:01:02,2016/10/03 14:01:02,4.575482477
03/10/2016,14:15:26,2016/10/03 14:15:26,4.584235832
03/10/2016,14:29:50,2016/10/03 14:29:50,4.586617773
03/10/2016,14:44:14,2016/10/03 14:44:14,4.593314304
03/10/2016,14:58:38,2016/10/03 14:58:38,4.58967234
03/10/2016,15:13:02,2016/10/03 15:13:02,4.588800312
03/10/2016,15:27:26,2016/10/03 15:27:26,4.592571855
03/10/2016,15:41:50,2016/10/03 15:41:50,4.57441064
03/10/2016,15:56:14,2016/10/03 15:56:14,4.561917151
03/10/2016,16:10:38,2016/10/03 16:10:38,4.565797493
03/10/2016,16:25:02,2016/10/03 16:25:02,4.55206925
03/10/2016,16:39:26,2016/10/03 16:39:26,4.558529877
03/10/2016,16:53:50,2016/10/03 16:53:50,4.560465243
03/10/2016,17:08:14,2016/10/03 17:08:14,4.538352246
03/10/2016,17:22:38,2016/10/03 17:22:38,4.542072138
03/10/2016,17:37:02,2016/10/03 17:37:02,4.530496234
03/10/2016,17:51:26,2016/10/03 17:51:26,4.499898535
03/10/2016,18:05:50,2016/10/03 18:05:50,4.488368753
03/10/2016,18:20:14,2016/10/03 18:20:14,4.475250103
03/10/2016,18:34:38,2016/10/03 18:34:38,4.457906197
03/10/2016,18:49:02,2016/10/03 18:49:02,4.465458678
03/10/2016,19:03:26,2016/10/03 19:03:26,4.474130141
03/10/2016,19:17:50,2016/10/03 19:17:50,4.48340208
03/10/2016,19:32:14,2016/10/03 19:32:14,4.463081494
03/10/2016,19:46:38,2016/10/03 19:46:38,4.461801968
03/10/2016,20:01:02,2016/10/03 20:01:02,4.449159701
03/10/2016,20:15:26,2016/10/03 20:15:26,4.457847745
03/10/2016,20:29:50,2016/10/03 20:29:50,4.45839245
03/10/2016,20:44:14,2016/10/03 20:44:14,4.459404515
03/10/2016,20:58:38,2016/10/03 20:58:38,4.468880756
03/10/2016,21:13:02,2016/10/03 21:13:02,4.439455334
03/10/2016,21:27:26,2016/10/03 21:27:26,4.437690317
03/10/2016,21:41:50,2016/10/03 21:41:50,4.446161555
03/10/2016,21:56:14,2016/10/03 21:56:14,4.455753276
03/10/2016,22:10:38,2016/10/03 22:10:38,4.455251221
03/10/2016,22:25:02,2016/10/03 22:25:02,4.464295025
03/10/2016,22:39:26,2016/10/03 22:39:26,4.471610014
03/10/2016,22:53:50,2016/10/03 22:53:50,4.480960613
03/10/2016,23:08:14,2016/10/03 23:08:14,4.48406617
03/10/2016,23:22:38,2016/10/03 23:22:38,4.487202866
03/10/2016,23:37:02,2016/10/03 23:37:02,4.496563466
03/10/2016,23:51:26,2016/10/03 23:51:26,4.486824474
03/10/2016,00:05:50,2016/10/03 00:05:50,4.49566089
03/10/2016,00:20:14,2016/10/03 00:20:14,4.487036058
03/10/2016,00:34:38,2016/10/03 00:34:38,4.494697293
03/10/2016,00:49:02,2016/10/03 00:49:02,4.485795225
03/10/2016,01:03:26,2016/10/03 01:03:26,4.494570494
03/10/2016,01:17:50,2016/10/03 01:17:50,4.493996651
03/10/2016,01:32:14,2016/10/03 01:32:14,4.484604887
03/10/2016,01:46:38,2016/10/03 01:46:38,4.474310123
03/10/2016,02:01:02,2016/10/03 02:01:02,4.473525255
03/10/2016,02:15:26,2016/10/03 02:15:26,4.479520624
03/10/2016,02:29:50,2016/10/03 02:29:50,4.481474521
03/10/2016,02:44:14,2016/10/03 02:44:14,4.486548162
03/10/2016,02:58:38,2016/10/03 02:58:38,4.492044713
03/10/2016,03:13:02,2016/10/03 03:13:02,4.473365821
03/10/2016,03:27:26,2016/10/03 03:27:26,4.464537119
03/10/2016,03:41:50,2016/10/03 03:41:50,4.452695036
03/10/2016,03:56:14,2016/10/03 03:56:14,4.447999567
03/10/2016,04:10:38,2016/10/03 04:10:38,4.455497694
03/10/2016,04:25:02,2016/10/03 04:25:02,4.462479903
03/10/2016,04:39:26,2016/10/03 04:39:26,4.460690599
03/10/2016,04:53:50,2016/10/03 04:53:50,4.468492054
03/10/2016,05:08:14,2016/10/03 05:08:14,4.469723636
03/10/2016,05:22:38,2016/10/03 05:22:38,4.471579436
03/10/2016,05:37:02,2016/10/03 05:37:02,4.477492494
03/10/2016,05:51:26,2016/10/03 05:51:26,4.486858059
03/10/2016,06:05:50,2016/10/03 06:05:50,4.49400463
03/10/2016,06:20:14,2016/10/03 06:20:14,4.501018762
03/10/2016,06:34:38,2016/10/03 06:34:38,4.510986507
03/10/2016,06:49:02,2016/10/03 06:49:02,4.485871463
03/10/2016,07:03:26,2016/10/03 07:03:26,4.493558598
03/10/2016,07:17:50,2016/10/03 07:17:50,4.495707359
03/10/2016,07:32:14,2016/10/03 07:32:14,4.503324946
03/10/2016,07:46:38,2016/10/03 07:46:38,4.507132877
03/10/2016,08:01:02,2016/10/03 08:01:02,4.48820471
03/10/2016,08:15:26,2016/10/03 08:15:26,4.491687201
03/10/2016,08:29:50,2016/10/03 08:29:50,4.50030489
03/10/2016,08:44:14,2016/10/03 08:44:14,4.506206566
03/10/2016,08:58:38,2016/10/03 08:58:38,4.509144539
03/10/2016,09:13:02,2016/10/03 09:13:02,4.516158371
03/10/2016,09:27:26,2016/10/03 09:27:26,4.509149035
03/10/2016,09:41:50,2016/10/03 09:41:50,4.469201258
03/10/2016,09:56:14,2016/10/03 09:56:14,4.472643818
03/11/2016,10:10:38,2016/11/03 10:10:38,4.482632891
03/11/2016,10:25:02,2016/11/03 10:25:02,4.465335729
03/11/2016,10:39:26,2016/11/03 10:39:26,4.468177836
03/11/2016,10:53:50,2016/11/03 10:53:50,4.475986234
03/11/2016,11:08:14,2016/11/03 11:08:14,4.480987601
03/11/2016,11:22:38,2016/11/03 11:22:38,4.478149968
03/11/2016,11:37:02,2016/11/03 11:37:02,4.485088296
03/11/2016,11:51:26,2016/11/03 11:51:26,4.492821133
03/11/2016,12:05:50,2016/11/03 12:05:50,4.497693663
03/11/2016,12:20:14,2016/11/03 12:20:14,4.499405152
03/11/2016,12:34:38,2016/11/03 12:34:38,4.486828852
03/11/2016,12:49:02,2016/11/03 12:49:02,4.496059308
03/11/2016,13:03:26,2016/11/03 13:03:26,4.478011161
03/11/2016,13:17:50,2016/11/03 13:17:50,4.474794695
03/11/2016,13:32:14,2016/11/03 13:32:14,4.484041841
03/11/2016,13:46:38,2016/11/03 13:46:38,4.490527478
03/11/2016,14:01:02,2016/11/03 14:01:02,4.500375099
03/11/2016,14:15:26,2016/11/03 14:15:26,4.484316138
03/11/2016,14:29:50,2016/11/03 14:29:50,4.481333369
03/11/2016,14:44:14,2016/11/03 14:44:14,4.481216782
03/11/2016,14:58:38,2016/11/03 14:58:38,4.487500991
03/11/2016,15:13:02,2016/11/03 15:13:02,4.472654624
03/11/2016,15:27:26,2016/11/03 15:27:26,4.472747694
03/11/2016,15:41:50,2016/11/03 15:41:50,4.478919063
03/11/2016,15:56:14,2016/11/03 15:56:14,4.488665473
03/11/2016,16:10:38,2016/11/03 16:10:38,4.492556406
03/11/2016,16:25:02,2016/11/03 16:25:02,4.501112644
03/11/2016,16:39:26,2016/11/03 16:39:26,4.505208705
03/11/2016,16:53:50,2016/11/03 16:53:50,4.51145335
03/11/2016,17:08:14,2016/11/03 17:08:14,4.500629949
03/11/2016,17:22:38,2016/11/03 17:22:38,4.496872248
03/11/2016,17:37:02,2016/11/03 17:37:02,4.502479529
03/11/2016,17:51:26,2016/11/03 17:51:26,4.495399105
03/11/2016,18:05:50,2016/11/03 18:05:50,4.497553284
03/11/2016,18:20:14,2016/11/03 18:20:14,4.492328479
03/11/2016,18:34:38,2016/11/03 18:34:38,4.500270087
03/11/2016,18:49:02,2016/11/03 18:49:02,4.502565291
03/11/2016,19:03:26,2016/11/03 19:03:26,4.507644868
03/11/2016,19:17:50,2016/11/03 19:17:50,4.514520633
03/11/2016,19:32:14,2016/11/03 19:32:14,4.517938551
03/11/2016,19:46:38,2016/11/03 19:46:38,4.506071323
03/11/2016,20:01:02,2016/11/03 20:01:02,4.510246948
03/11/2016,20:15:26,2016/11/03 20:15:26,4.510303657
03/11/2016,20:29:50,2016/11/03 20:29:50,4.51241731
03/11/2016,20:44:14,2016/11/03 20:44:14,4.514317952
03/11/2016,20:58:38,2016/11/03 20:58:38,4.502092557
03/11/2016,21:13:02,2016/11/03 21:13:02,4.510650846
03/11/2016,21:27:26,2016/11/03 21:27:26,4.518751479
03/11/2016,21:41:50,2016/11/03 21:41:50,4.526192424
03/11/2016,21:56:14,2016/11/03 21:56:14,4.523593607
03/11/2016,22:10:38,2016/11/03 22:10:38,4.521817678
03/11/2016,22:25:02,2016/11/03 22:25:02,4.530766244
03/11/2016,22:39:26,2016/11/03 22:39:26,4.479479345
03/11/2016,22:53:50,2016/11/03 22:53:50,4.474332106
03/11/2016,23:08:14,2016/11/03 23:08:14,4.476834993
03/11/2016,23:22:38,2016/11/03 23:22:38,4.482937624
03/11/2016,23:37:02,2016/11/03 23:37:02,4.485369094
03/11/2016,23:51:26,2016/11/03 23:51:26,4.476890369
03/11/2016,00:05:50,2016/11/03 00:05:50,4.486733421
03/11/2016,00:20:14,2016/11/03 00:20:14,4.478157971
03/11/2016,00:34:38,2016/11/03 00:34:38,4.481600938
03/11/2016,00:49:02,2016/11/03 00:49:02,4.470011354
03/11/2016,01:03:26,2016/11/03 01:03:26,4.478461644
03/11/2016,01:17:50,2016/11/03 01:17:50,4.475928973
03/11/2016,01:32:14,2016/11/03 01:32:14,4.473413395
03/11/2016,01:46:38,2016/11/03 01:46:38,4.476599044
03/11/2016,02:01:02,2016/11/03 02:01:02,4.481755739
03/11/2016,02:15:26,2016/11/03 02:15:26,4.487170563
03/11/2016,02:29:50,2016/11/03 02:29:50,4.483831238
03/11/2016,02:44:14,2016/11/03 02:44:14,4.487243576
03/11/2016,02:58:38,2016/11/03 02:58:38,4.492654814
03/11/2016,03:13:02,2016/11/03 03:13:02,4.501678427
03/11/2016,03:27:26,2016/11/03 03:27:26,4.509623252
03/11/2016,03:41:50,2016/11/03 03:41:50,4.493045187
03/11/2016,03:56:14,2016/11/03 03:56:14,4.501163896
03/11/2016,04:10:38,2016/11/03 04:10:38,4.486632001
03/11/2016,04:25:02,2016/11/03 04:25:02,4.488954946
03/11/2016,04:39:26,2016/11/03 04:39:26,4.476015637
03/11/2016,04:53:50,2016/11/03 04:53:50,4.47240578
03/11/2016,05:08:14,2016/11/03 05:08:14,4.464181632
03/11/2016,05:22:38,2016/11/03 05:22:38,4.471901637
03/11/2016,05:37:02,2016/11/03 05:37:02,4.470720992
03/11/2016,05:51:26,2016/11/03 05:51:26,4.477935
03/11/2016,06:05:50,2016/11/03 06:05:50,4.486565524
03/11/2016,06:20:14,2016/11/03 06:20:14,4.467707607
03/11/2016,06:34:38,2016/11/03 06:34:38,4.476888042
03/11/2016,06:49:02,2016/11/03 06:49:02,4.483332814
03/11/2016,07:03:26,2016/11/03 07:03:26,4.486306001
03/11/2016,07:17:50,2016/11/03 07:17:50,4.495645879
03/11/2016,07:32:14,2016/11/03 07:32:14,4.501972728
03/11/2016,07:46:38,2016/11/03 07:46:38,4.495394213
03/11/2016,08:01:02,2016/11/03 08:01:02,4.495110254
03/11/2016,08:15:26,2016/11/03 08:15:26,4.502709109
03/11/2016,08:29:50,2016/11/03 08:29:50,4.512384782
03/11/2016,08:44:14,2016/11/03 08:44:14,4.483362959
03/11/2016,08:58:38,2016/11/03 08:58:38,4.489052599
03/11/2016,09:13:02,2016/11/03 09:13:02,4.487613359
03/11/2016,09:27:26,2016/11/03 09:27:26,4.485620724
03/11/2016,09:41:50,2016/11/03 09:41:50,4.476288494
03/11/2016,09:56:14,2016/11/03 09:56:14,4.457521733
03/11/2016,10:10:38,2016/11/03 10:10:38,4.431473725
03/11/2016,10:25:02,2016/11/03 10:25:02,4.432883971
03/11/2016,10:39:26,2016/11/03 10:39:26,4.43314447
03/11/2016,10:53:50,2016/11/03 10:53:50,4.439417556
03/11/2016,11:08:14,2016/11/03 11:08:14,4.444475522
03/11/2016,11:22:38,2016/11/03 11:22:38,4.445221076
03/11/2016,11:37:02,2016/11/03 11:37:02,4.424063309
03/11/2016,11:51:26,2016/11/03 11:51:26,4.424259047
03/11/2016,12:05:50,2016/11/03 12:05:50,4.427302829
03/11/2016,12:20:14,2016/11/03 12:20:14,4.429112
03/11/2016,12:34:38,2016/11/03 12:34:38,4.436621069
03/11/2016,12:49:02,2016/11/03 12:49:02,4.445463883
03/11/2016,13:03:26,2016/11/03 13:03:26,4.420053391
03/11/2016,13:17:50,2016/11/03 13:17:50,4.417496025
03/11/2016,13:32:14,2016/11/03 13:32:14,4.407186643
03/11/2016,13:46:38,2016/11/03 13:46:38,4.41319213
03/11/2016,14:01:02,2016/11/03 14:01:02,4.415103848
03/11/2016,14:15:26,2016/11/03 14:15:26,4.407594967
03/11/2016,14:29:50,2016/11/03 14:29:50,4.403638909
03/11/2016,14:44:14,2016/11/03 14:44:14,4.407007234
03/11/2016,14:58:38,2016/11/03 14:58:38,4.41551699
03/11/2016,15:13:02,2016/11/03 15:13:02,4.416430322
03/11/2016,15:27:26,2016/11/03 15:27:26,4.422583567
03/11/2016,15:41:50,2016/11/03 15:41:50,4.430591214
03/11/2016,15:56:14,2016/11/03 15:56:14,4.44043053
03/11/2016,16:10:38,2016/11/03 16:10:38,4.432156475
03/11/2016,16:25:02,2016/11/03 16:25:02,4.437493019
03/11/2016,16:39:26,2016/11/03 16:39:26,4.434874597
03/11/2016,16:53:50,2016/11/03 16:53:50,4.442241045
03/11/2016,17:08:14,2016/11/03 17:08:14,4.450362
03/11/2016,17:22:38,2016/11/03 17:22:38,4.44934223
03/11/2016,17:37:02,2016/11/03 17:37:02,4.437599749
03/11/2016,17:51:26,2016/11/03 17:51:26,4.439206512
03/11/2016,18:05:50,2016/11/03 18:05:50,4.440699826
03/11/2016,18:20:14,2016/11/03 18:20:14,4.448370851
03/11/2016,18:34:38,2016/11/03 18:34:38,4.444839307
03/11/2016,18:49:02,2016/11/03 18:49:02,4.445173217
03/11/2016,19:03:26,2016/11/03 19:03:26,4.437727063
03/11/2016,19:17:50,2016/11/03 19:17:50,4.435812059
03/11/2016,19:32:14,2016/11/03 19:32:14,4.440851489
03/11/2016,19:46:38,2016/11/03 19:46:38,4.443817691
03/11/2016,20:01:02,2016/11/03 20:01:02,4.430630517
03/11/2016,20:15:26,2016/11/03 20:15:26,4.420358899
03/11/2016,20:29:50,2016/11/03 20:29:50,4.401340787
03/12/2016,20:44:14,2016/12/03 20:44:14,4.409008528
03/12/2016,20:58:38,2016/12/03 20:58:38,4.411038896
03/12/2016,21:13:02,2016/12/03 21:13:02,4.414952534
03/12/2016,21:27:26,2016/12/03 21:27:26,4.415737376
03/12/2016,21:41:50,2016/12/03 21:41:50,4.425404469
03/12/2016,21:56:14,2016/12/03 21:56:14,4.432915977
03/12/2016,22:10:38,2016/12/03 22:10:38,4.435582396
03/12/2016,22:25:02,2016/12/03 22:25:02,4.444699741
03/12/2016,22:39:26,2016/12/03 22:39:26,4.448353407
03/12/2016,22:53:50,2016/12/03 22:53:50,4.448535893
03/12/2016,23:08:14,2016/12/03 23:08:14,4.458377726
03/12/2016,23:22:38,2016/12/03 23:22:38,4.466121371
03/12/2016,23:37:02,2016/12/03 23:37:02,4.456227871
03/12/2016,23:51:26,2016/12/03 23:51:26,4.450271854
03/12/2016,00:05:50,2016/12/03 00:05:50,4.458181559
03/12/2016,00:20:14,2016/12/03 00:20:14,4.466406935
03/12/2016,00:34:38,2016/12/03 00:34:38,4.460715746
03/12/2016,00:49:02,2016/12/03 00:49:02,4.464241905
03/12/2016,01:03:26,2016/12/03 01:03:26,4.473839869
03/12/2016,01:17:50,2016/12/03 01:17:50,4.473422603
03/12/2016,01:32:14,2016/12/03 01:32:14,4.473209605
03/12/2016,01:46:38,2016/12/03 01:46:38,4.482339643
03/12/2016,02:01:02,2016/12/03 02:01:02,4.478610974
03/12/2016,02:15:26,2016/12/03 02:15:26,4.47463939
03/12/2016,02:29:50,2016/12/03 02:29:50,4.476285391
03/12/2016,02:44:14,2016/12/03 02:44:14,4.482402469
03/12/2016,02:58:38,2016/12/03 02:58:38,4.490568565
03/12/2016,03:13:02,2016/12/03 03:13:02,4.483878105
03/12/2016,03:27:26,2016/12/03 03:27:26,4.426915145
03/12/2016,03:41:50,2016/12/03 03:41:50,4.43430432
03/12/2016,03:56:14,2016/12/03 03:56:14,4.438026617
03/12/2016,04:10:38,2016/12/03 04:10:38,4.442444921
03/12/2016,04:25:02,2016/12/03 04:25:02,4.433239467
03/12/2016,04:39:26,2016/12/03 04:39:26,4.426946214
03/12/2016,04:53:50,2016/12/03 04:53:50,4.429408153
03/12/2016,05:08:14,2016/12/03 05:08:14,4.435159043
03/12/2016,05:22:38,2016/12/03 05:22:38,4.444764562
03/12/2016,05:37:02,2016/12/03 05:37:02,4.45244659
03/12/2016,05:51:26,2016/12/03 05:51:26,4.452302705
03/12/2016,06:05:50,2016/12/03 06:05:50,4.457068014
03/12/2016,06:20:14,2016/12/03 06:20:14,4.463347636
03/12/2016,06:34:38,2016/12/03 06:34:38,4.471044339
03/12/2016,06:49:02,2016/12/03 06:49:02,4.477037758
03/12/2016,07:03:26,2016/12/03 07:03:26,4.48582267
03/12/2016,07:17:50,2016/12/03 07:17:50,4.484396564
03/12/2016,07:32:14,2016/12/03 07:32:14,4.488697707
03/12/2016,07:46:38,2016/12/03 07:46:38,4.498524135
03/12/2016,08:01:02,2016/12/03 08:01:02,4.503851484
03/12/2016,08:15:26,2016/12/03 08:15:26,4.509820605
03/12/2016,08:29:50,2016/12/03 08:29:50,4.511987594
03/12/2016,08:44:14,2016/12/03 08:44:14,4.509484052
03/12/2016,08:58:38,2016/12/03 08:58:38,4.510231611
03/12/2016,09:13:02,2016/12/03 09:13:02,4.515173069
03/12/2016,09:27:26,2016/12/03 09:27:26,4.504470263
03/12/2016,09:41:50,2016/12/03 09:41:50,4.501276038
03/12/2016,09:56:14,2016/12/03 09:56:14,4.486028343
03/12/2016,10:10:38,2016/12/03 10:10:38,4.493935922
03/12/2016,10:25:02,2016/12/03 10:25:02,4.48928389
03/12/2016,10:39:26,2016/12/03 10:39:26,4.485971632
03/12/2016,10:53:50,2016/12/03 10:53:50,4.488309546
03/12/2016,11:08:14,2016/12/03 11:08:14,4.483735943
03/12/2016,11:22:38,2016/12/03 11:22:38,4.492384064
03/12/2016,11:37:02,2016/12/03 11:37:02,4.497437553
03/12/2016,11:51:26,2016/12/03 11:51:26,4.506878554
03/12/2016,12:05:50,2016/12/03 12:05:50,4.508704544
03/12/2016,12:20:14,2016/12/03 12:20:14,4.516757884
03/12/2016,12:34:38,2016/12/03 12:34:38,4.52046559
03/12/2016,12:49:02,2016/12/03 12:49:02,4.523759741
03/12/2016,13:03:26,2016/12/03 13:03:26,4.514331141
03/12/2016,13:17:50,2016/12/03 13:17:50,4.518812756
03/12/2016,13:32:14,2016/12/03 13:32:14,4.526667977
03/12/2016,13:46:38,2016/12/03 13:46:38,4.522591555
03/12/2016,14:01:02,2016/12/03 14:01:02,4.49941595
03/12/2016,14:15:26,2016/12/03 14:15:26,4.490751267
03/12/2016,14:29:50,2016/12/03 14:29:50,4.497844743
03/12/2016,14:44:14,2016/12/03 14:44:14,4.507211908
03/12/2016,14:58:38,2016/12/03 14:58:38,4.511432453
03/12/2016,15:13:02,2016/12/03 15:13:02,4.516080746
03/12/2016,15:27:26,2016/12/03 15:27:26,4.523540799
03/12/2016,15:41:50,2016/12/03 15:41:50,4.515986365
03/12/2016,15:56:14,2016/12/03 15:56:14,4.481324033
03/12/2016,16:10:38,2016/12/03 16:10:38,4.477591889
03/12/2016,16:25:02,2016/12/03 16:25:02,4.476779514
03/12/2016,16:39:26,2016/12/03 16:39:26,4.485376022
03/12/2016,16:53:50,2016/12/03 16:53:50,4.493515659
03/12/2016,17:08:14,2016/12/03 17:08:14,4.482232611
03/12/2016,17:22:38,2016/12/03 17:22:38,4.442518791
03/12/2016,17:37:02,2016/12/03 17:37:02,4.432830491
03/12/2016,17:51:26,2016/12/03 17:51:26,4.435327157
03/12/2016,18:05:50,2016/12/03 18:05:50,4.41000834
03/12/2016,18:20:14,2016/12/03 18:20:14,4.406707751
03/12/2016,18:34:38,2016/12/03 18:34:38,4.406071314
03/12/2016,18:49:02,2016/12/03 18:49:02,4.413289272
03/12/2016,19:03:26,2016/12/03 19:03:26,4.418647426
03/12/2016,19:17:50,2016/12/03 19:17:50,4.419949844
03/12/2016,19:32:14,2016/12/03 19:32:14,4.41171265
03/12/2016,19:46:38,2016/12/03 19:46:38,4.419899767
03/12/2016,20:01:02,2016/12/03 20:01:02,4.420511536
03/12/2016,20:15:26,2016/12/03 20:15:26,4.427314614
03/12/2016,20:29:50,2016/12/03 20:29:50,4.428196686
03/12/2016,20:44:14,2016/12/03 20:44:14,4.437961202
03/12/2016,20:58:38,2016/12/03 20:58:38,4.438681694
03/12/2016,21:13:02,2016/12/03 21:13:02,4.445081826
03/12/2016,21:27:26,2016/12/03 21:27:26,4.442923957
03/12/2016,21:41:50,2016/12/03 21:41:50,4.449172268
03/12/2016,21:56:14,2016/12/03 21:56:14,4.454260489
03/12/2016,22:10:38,2016/12/03 22:10:38,4.462070672
03/12/2016,22:25:02,2016/12/03 22:25:02,4.468626957
03/12/2016,22:39:26,2016/12/03 22:39:26,4.473633859
03/12/2016,22:53:50,2016/12/03 22:53:50,4.457453728
